"date","RH","CM","CT","num_infect"
1958-03-18 15:00:00,83.029,-4.23516e-22,298.785,0
1958-03-18 21:00:00,76.9857,-8.47033e-22,300.042,0
1958-03-19 03:00:00,96.2767,0.000116795,293.038,0.13
1958-03-19 09:00:00,93.5676,2.5332e-06,294.019,0.96
1958-03-19 15:00:00,87.3747,-8.47033e-22,299.275,0
1958-03-19 21:00:00,75.6105,0,301.173,0
1958-03-20 03:00:00,95.3921,0.000143766,293.232,0.16
1958-03-20 09:00:00,96.2129,0.00011158,290.234,0
1958-03-20 15:00:00,93.1281,-8.47033e-22,296.705,0
1958-03-20 21:00:00,80.5303,-8.47033e-22,299.972,0
1958-03-21 03:00:00,97.6576,0.000197321,294.487,0.38
1958-03-21 09:00:00,93.3377,2.70307e-05,293.039,0.45
1958-03-21 15:00:00,97.9412,0.000403911,294.377,2.41
1958-03-21 21:00:00,95.7834,0.00023073,293.798,2.73
1958-03-22 03:00:00,97.3727,0.000501007,293.512,3.25
1958-03-22 09:00:00,95.9478,0.000501007,293.163,3.36
1958-03-22 15:00:00,98.2772,0.000439763,293.607,6.05
1958-03-22 21:00:00,79.9092,-8.47033e-22,298.57,0
1958-03-23 03:00:00,95.5723,0,293.496,0
1958-03-23 09:00:00,92.8975,1.71363e-05,293.679,0.23
1958-03-23 15:00:00,85.5104,-4.23516e-22,297.637,0
1958-03-23 21:00:00,78.6938,-4.23516e-22,300.557,0
1958-03-24 03:00:00,96.5563,7.31945e-05,294.21,0.32
1958-03-24 09:00:00,92.9327,-1.69407e-21,294.453,0
1958-03-24 15:00:00,88.5617,-1.69407e-21,298.089,0
1958-03-24 21:00:00,80.5047,0,301.093,0
1958-03-25 03:00:00,92.5027,8.63969e-05,294.188,0.32
1958-03-25 09:00:00,89.0456,4.86076e-05,292.439,0.25
1958-03-25 15:00:00,80.3558,-4.23516e-22,300.041,0
1958-03-25 21:00:00,78.4493,-8.47033e-22,301.931,0
1958-03-26 03:00:00,95.7176,0.000262469,295.629,0.68
